id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5871440,Gold Coast 2 Bedroom RED LINE,3965428,Paul,,Near North Side,41.903699049080956,-87.63208213600832,Entire home/apt,250,30,3,2015-08-31,0.12,45,365
15511180,Sky Palace with A+ View - King Beds - A+ Location,28994865,Andy,,Near North Side,41.89413797094175,-87.63129020604327,Entire home/apt,332,1,15,2017-04-19,2.25,2,313
13866814,River North-Updated Studio-Fits 3-Good Location,69532286,Ms.,,Near North Side,41.90229864409586,-87.63436689839256,Entire home/apt,90,1,56,2017-05-07,6.06,6,27
15817013,Great Room in the heart of Old Town,64243864,Cathy,,Near North Side,41.908620904588155,-87.63757008536491,Private room,310,2,14,2017-04-09,2.26,1,62
15470240,"Hotel Amenities, AirBnB prices",57387860,Freehand,,Near North Side,41.89123615170607,-87.62655132507976,Private room,199,7,2,2017-03-04,0.32,14,316
6362890,Gold Coast Modern One bdrm Gorgeous view,7775903,Serhat & Chelsi,,Near North Side,41.91050343792745,-87.63080776689357,Entire home/apt,60,28,6,2017-04-28,0.26,1,251
15488229,Luxury downtown 2 bedroom 2 bathroom on 15th floor,63628839,Joshua,,Near North Side,41.90398860563907,-87.63210953607843,Entire home/apt,132,2,29,2017-04-09,4.35,7,141
15803256,Classic Studio in Gold Coast,12243051,Sonder,,Near North Side,41.901385980738574,-87.62658622293313,Entire home/apt,69,2,4,2016-11-20,0.65,56,95
16453692,5 Bedroom Downtown Loft Penthouse - Instagram Gem,5402236,-Michael,,Near North Side,41.90499593267756,-87.63370146801714,Entire home/apt,999,3,5,2017-04-06,1.38,4,283
16814098,Great Location Studio,111840484,Samuel,,Near North Side,41.89836363308262,-87.62865254727313,Entire home/apt,62,1,24,2017-05-10,7.13,3,229
15650827,DOWNTOWN!  5 BEDS / 2BATHS / SLEEPS 10! Suite 1/3,51270838,Dan,,Near North Side,41.89843194217147,-87.63818078980681,Entire home/apt,199,2,0,,,8,295
11456471,2b/2b Luxury Sky Loft Massive Balcony w/Huge Views,71423,Anthony,,Near North Side,41.88934692631755,-87.6272370593281,Entire home/apt,219,2,64,2017-05-08,4.56,4,282
3689246,River North Stunner ,17887470,Loren,,Near North Side,41.897679902790756,-87.64370081142006,Entire home/apt,223,2,13,2016-11-06,0.40,1,52
17684391,Luxurious 1BD in River North,120451288,Mike,,Near North Side,41.89465229017502,-87.63201780353397,Entire home/apt,169,1,2,2017-04-18,1.71,1,51
9211857,Fantastic River North Location 2b-2,46633642,Justin,,Near North Side,41.89217314538775,-87.6275016320104,Entire home/apt,559,3,12,2017-03-17,0.67,22,85
18214631,Deluxe Bunk with Kitchenette,92467320,FieldHouse,,Near North Side,41.89785540325007,-87.63655954127222,Private room,288,1,0,,,6,227
13193172,"Gold coast new apartment- clean, cozy, stylish",10258492,Roxy,,Near North Side,41.90263038683025,-87.63080467619022,Private room,50,1,5,2017-01-03,0.44,1,0
12932496,"Location, Location! Goldcoast",14241347,Dino,,Near North Side,41.900319110565675,-87.63130031846141,Entire home/apt,95,1,82,2017-05-06,6.89,2,257
10011290,ELITE BIG LUXURY 1 BEDROOM Modern ROOF TOP POOL,49626033,Roma,,Near North Side,41.896360119033396,-87.63166065092382,Entire home/apt,128,30,1,2016-07-28,0.10,13,365
16177132,Spacious Luxury 1 Bedroom in River North,105616705,Lynn,,Near North Side,41.88951269783854,-87.63246974706442,Entire home/apt,168,1,16,2017-04-22,3.18,1,65
17026833,Cozy River North 1BR walk up - Close to everything,63628839,Joshua,,Near North Side,41.89408963597198,-87.6309246870714,Entire home/apt,125,1,12,2017-05-07,4.50,7,70
13061881,Downtown Chicago Studio Apartment- Great Location!,13194121,Rebecca,,Near North Side,41.90291970917369,-87.6344043349089,Entire home/apt,105,2,45,2017-05-03,4.46,2,143
14488586,Gold Coast Experience No.2 by CHICAGOAN,47172572,Chris,,Near North Side,41.908009181442715,-87.63079979908211,Entire home/apt,58,1,31,2017-04-30,3.46,8,44
9507795,Fantastic River North Location (4),46633642,Justin,,Near North Side,41.890400987102346,-87.62818367703964,Entire home/apt,429,3,4,2017-04-08,0.63,22,85
9507791,Fantastic River North Location (5),46633642,Justin,,Near North Side,41.89042683549616,-87.62896267886688,Entire home/apt,429,3,18,2017-04-06,1.02,22,89
1020810,Beautiful Condo in Chicago,3843347,Andrea,,Near North Side,41.89274477334811,-87.62643903059809,Entire home/apt,170,30,20,2017-01-22,0.40,1,301
11801481,MODERN RIVER NORTH 2BD 2BT POOL GYM,3965428,Paul,,Near North Side,41.89417924487562,-87.63170675231694,Entire home/apt,157,30,0,,,45,365
16388723,Gold Coast/Michigan Ave/Downtown Large 3 Bedroom,107355427,Colleen,,Near North Side,41.89928213449614,-87.62512275259856,Entire home/apt,675,1,7,2017-04-30,2.36,1,1
10244697,"Sunny, Gold Coast apartment",52656027,Joseph,,Near North Side,41.902742280230996,-87.63283349002637,Entire home/apt,120,3,35,2017-04-06,2.12,1,158
18240098,LOCATION -Gold Coast-Zoo-Old Town-REMODELED Studio,69532286,Ms.,,Near North Side,41.9072222426027,-87.6287846670551,Entire home/apt,80,1,1,2017-05-07,1,6,300
1324435,DOWNTOWN - RIGHT NEXT TO TRAIN - $40 OFF COUPON,1291732,Sue & Joe,,Near North Side,41.900817840866,-87.62666370750676,Entire home/apt,51,3,103,2017-05-08,2.20,5,42
201170,Fabulous Gold Coast Apt. (57-2),983722,Mark And Ashley,,Near North Side,41.90205447070448,-87.62550871926484,Entire home/apt,175,2,11,2017-04-09,0.30,3,315
16193495,Cozy spot conveniently located in downtown,105703116,Yoshi,,Near North Side,41.89152242834622,-87.61602858846909,Entire home/apt,150,1,9,2017-05-07,4.50,1,13
13358192,Spacious Old Town Apartment Close to EVERYTHING,12360851,Connor,,Near North Side,41.90464922373005,-87.63704258978878,Entire home/apt,150,1,2,2016-06-08,0.18,1,0
2479036,Stylish Loft with Hot Tub & Game Room,6294839,Liana,,Near North Side,41.90703966662567,-87.63181172009183,Entire home/apt,75,1,263,2017-05-08,6.85,2,74
14963779,Dream apartment feel like home with beautiful view,25292046,Ahmet,,Near North Side,41.89710246642253,-87.62915088420003,Entire home/apt,227,1,7,2017-05-08,0.88,6,347
10686798,Lakefront Studio. Great location!,22663074,Sisi,,Near North Side,41.89765663208534,-87.61823442618433,Entire home/apt,110,2,37,2017-04-23,2.92,1,198
15814980,Airy Studio in Gold Coast,12243051,Sonder,,Near North Side,41.90215308695244,-87.62828939428996,Entire home/apt,129,2,2,2016-12-04,0.32,56,103
15527298,FANTASTIC VIEWS HIGH FLOOR PENTHOUSE |2 BD| POOL,49626033,Roma,,Near North Side,41.893613669686694,-87.6175496736932,Entire home/apt,99,30,1,2016-10-30,0.16,13,343
13020053,Supper Location in Gold Coast-Old Studio-fits 4,69532286,Ms.,,Near North Side,41.90073781159572,-87.63038812043486,Entire home/apt,90,1,65,2017-05-08,5.77,6,12
17027290,1BR LUX Michigan Ave Condo: Lake View!,33127842,Kari,,Near North Side,41.88998603180669,-87.62192346379655,Entire home/apt,111,21,1,2017-04-20,1,38,169
5716097,Heart of Gold Coast (lady only),24341262,Renee,,Near North Side,41.89931552774349,-87.62603017652275,Shared room,55,1,12,2016-10-01,0.62,1,346
6705844,Summer in the City 3BR 3BA HUGE Old Town Penthouse,33002609,Riddhi,,Near North Side,41.91058412076116,-87.64308695684453,Entire home/apt,402,1,13,2016-10-10,0.59,1,267
7917169,Roomy 1 bed Gold Coast Apt.,41551829,Justin,,Near North Side,41.90818201193203,-87.63107543553137,Entire home/apt,170,1,5,2016-09-05,0.25,1,0
6360647,1BR LUX: MICHIGAN AVE: LAKE VIEW!,33127842,Kari,,Near North Side,41.89213486204148,-87.62139974276866,Entire home/apt,149,7,2,2016-06-29,0.17,38,330
6245923,Gorgeous view - Free Parking!,9923391,Jennifer,,Near North Side,41.904357320404664,-87.63324942013185,Entire home/apt,240,1,42,2017-03-19,1.74,1,158
4263439,Peace and quiet in the city!,151658,Anne,,Near North Side,41.90480355712602,-87.63044593168738,Entire home/apt,139,3,47,2017-05-08,1.60,1,104
15884243,Fantastic River North Convertible,10555294,Kari,,Near North Side,41.896873266993396,-87.63064755553295,Entire home/apt,115,1,8,2017-05-07,1.59,1,1
17363063,Bright and Roomy Apt In Downtown,50459087,Eva & Mario,,Near North Side,41.90110610128001,-87.63835533406011,Entire home/apt,185,2,4,2017-05-07,3.33,4,315
10587549,Modern and Finest of Chicago,416401,Siddharth,,Near North Side,41.89627926704542,-87.63343087479264,Entire home/apt,100,20,0,,,6,365
848156,"Private bath, pool, gym, ideal location",3828336,Rob,,Near North Side,41.8891798854204,-87.63321976977564,Private room,99,2,189,2017-04-21,3.69,3,22
16184845,Grand Central Flat No.3 by CHICAGOAN,47172572,Chris,,Near North Side,41.89783434325752,-87.62871638585227,Entire home/apt,57,1,22,2017-04-23,5.12,8,74
18057770,Stunning 1 Bedroom Condo with Excellent views!,6743967,Jimmy,,Near North Side,41.89382856866648,-87.63597208668051,Entire home/apt,121,2,0,,,1,2
15043872,Gold Coast/River North 2 bedroom vintage condo,95057016,John,,Near North Side,41.901735970336276,-87.63167925229402,Entire home/apt,150,2,22,2017-04-29,2.99,1,3
13897000,2 Bd 2 Bh MAJESTIC APARTMENT IN DOWNTOWN CHICAGO,70082959,Shay,,Near North Side,41.89468499772175,-87.61664220568211,Entire home/apt,227,30,0,,,5,365
16043186,Chicago MagnificentMile River North,41673769,Ali,,Near North Side,41.89635043693543,-87.63066785414601,Entire home/apt,199,1,19,2017-05-08,3.45,1,168
14945449,"Artistic, Historic, Duplex Loft",92650148,Saratoga,,Near North Side,41.90840817942739,-87.63341413185563,Entire home/apt,110,2,7,2017-01-15,0.88,5,276
10685564,BEST LOCATION + MAG MILE GOLD COAST,55199486,EHousingChicago,,Near North Side,41.897691525814906,-87.63293381323899,Entire home/apt,132,60,0,,,9,365
16845862,Perfect location Gold Coast,48209432,Naf,,Near North Side,41.90337311294033,-87.62947022472108,Entire home/apt,120,1,11,2017-05-05,4.46,6,305
13358933,The Heart of gold coast.,48209432,Naf,,Near North Side,41.90489530846042,-87.63091581888258,Entire home/apt,130,1,67,2017-04-27,5.93,6,282
15656727,DOWNTOWN!  5 BEDS / 2BATHS / SLEEPS 10! Suite 2/3,51270838,Dan,,Near North Side,41.897942203387906,-87.63805978961557,Entire home/apt,199,2,1,2017-05-04,1,8,297
11635497,Contemporary 1 Bedroom Loft Suite Old Town View,60559189,Shaine,,Near North Side,41.90646838009832,-87.63443141636478,Entire home/apt,136,2,61,2017-05-07,4.33,4,293
17713990,Studio in the heart of Chicago,10675897,Sylvia,,Near North Side,41.89328019970381,-87.61741211898473,Entire home/apt,84,2,0,,,1,3
18221893,Classic Queen at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.89923442852928,-87.63652280678501,Private room,277,1,0,,,6,201
17582836,Amazing city view from top floor,84711729,Ellie,,Near North Side,41.89193805730387,-87.61778703227442,Private room,144,1,18,2017-05-07,9.00,1,75
9997012,3 Bed High-Rise in Conveinent Downtown Chicago!,14147959,Kelsea,,Near North Side,41.89090489462022,-87.63157063768415,Entire home/apt,149,1,17,2016-12-30,1.03,2,98
15486188,Roomy 2BR in the Center of Chicago. The Loop (402),89737716,Oleg,,Near North Side,41.89390220598728,-87.62985921323346,Entire home/apt,183,2,43,2017-05-04,6.48,11,292
13585598,Amazing Old Town flat with FREE Parking!,50333327,Christian,,Near North Side,41.905928461943084,-87.64171571571342,Entire home/apt,160,2,2,2017-03-19,0.63,1,328
6510361,Grand Suite @ Raffaello Hotel,23612069,Memo,,Near North Side,41.90092788177689,-87.62102014495028,Entire home/apt,90,1,68,2017-05-07,2.93,4,70
16310732,2 Bedroom Downtown Loft - Pinterest Worthy,5402236,-Michael,,Near North Side,41.90424015999251,-87.63435216182147,Entire home/apt,425,3,3,2017-04-26,0.69,4,314
15860161,Charming Walk-up in Heart of Gold Coast,31275534,Natalie,,Near North Side,41.90448132971517,-87.62989762843189,Entire home/apt,300,2,0,,,2,341
17304196,SPECTACULAR CITY AND LAKE VIEWS,70082959,Shay,,Near North Side,41.89437421954007,-87.61526104296966,Entire home/apt,130,25,1,2017-03-18,0.56,5,365
17762937,Private Bedroom! Heart of Lincoln Park/Old Town!,60612758,Jeffrey,,Near North Side,41.91079321250328,-87.6475280463481,Private room,65,1,0,,,2,33
9570922,Unlimited Luxury SKY home w/balcony,4384965,Tom,,Near North Side,41.89668101677898,-87.6328764699758,Entire home/apt,180,30,4,2016-10-09,0.23,15,365
4868466,ShortStayChicago#6: Michigan Avenue,25039507,Stephanie,,Near North Side,41.902378390493546,-87.63412642904069,Entire home/apt,86,30,21,2017-04-02,0.85,3,274
9587656,NEW MODERN CONTEMPORARY BALCONY A+,49626033,Roma,,Near North Side,41.89626924074462,-87.63147717942891,Entire home/apt,185,30,2,2016-02-23,0.12,13,365
16518066,Vibrant 2BR in Old Town,12243051,Sonder,,Near North Side,41.909300835260765,-87.63468173445841,Entire home/apt,169,2,4,2017-02-24,0.93,56,99
15666062,Best Location in Old Town- 1 Bedroom,34824923,Lauren,,Near North Side,41.90320973058333,-87.6343413185452,Entire home/apt,100,2,5,2016-12-29,0.78,1,0
18090895,Penthouse Loft Apt. at FieldHouse Jones,92467320,FieldHouse,,Near North Side,41.898520438375904,-87.63555407945985,Entire home/apt,500,1,0,,,6,167
13683592,Top Floor Unit In Gold Coast! Close to Everything!,44962309,Mali,,Near North Side,41.90086049630317,-87.62564854813218,Entire home/apt,120,3,8,2017-05-06,0.78,1,10
11733875,"Condo, walking dis. Lake/Mich Ave",62413812,Marlee,,Near North Side,41.894743960601275,-87.62039509910893,Entire home/apt,115,1,15,2017-04-27,1.21,1,237
18565482,4 Hour Special! 46ft 2bd 2ba Yacht for 20 Downtown,90477795,Brian,,Near North Side,41.89217096243738,-87.60955396225575,Entire home/apt,2000,1,0,,,3,178
15461426,Chic Chicago Condo: Panoramic City View Roof Deck!,29821184,Annie And Chase,,Near North Side,41.91036120960442,-87.64091866234479,Entire home/apt,350,1,17,2017-04-11,2.48,3,290
18041113,Beautifully Furnished Loft at Millennium Park,124132926,Victoria,,Near North Side,41.88931951729335,-87.62464702678005,Entire home/apt,175,3,0,,,1,148
12323073,Mag Mile 2br/2ba bargain! A+ walks!,5214172,Teo,,Near North Side,41.89979500465688,-87.62462838071922,Entire home/apt,199,2,17,2017-04-24,1.53,2,143
16845008,One Bedroom in Beautiful Gold Coast,66928780,Cathryn,,Near North Side,41.90660176031363,-87.62759425281484,Entire home/apt,90,1,12,2017-04-30,3.24,1,35
12231098,"Great location, gold coast studio.",45487172,Juavanie,,Near North Side,41.9041616000753,-87.62943890631303,Entire home/apt,100,1,82,2017-04-26,6.32,5,124
17025057,Charming Residence in the heart of the Gold Coast,10265007,Phillip,,Near North Side,41.90350685120235,-87.63057968422447,Private room,105,1,4,2017-05-07,3.53,1,41
5952748,Gold Coast High-Rise II,9612626,Larry,,Near North Side,41.89967400292448,-87.62911046361442,Entire home/apt,334,3,26,2016-10-23,1.04,5,0
15956773,Modern High-Rise Studio Embraced by the Windy City,103446687,Zack & Kayleigh,,Near North Side,41.88934866287192,-87.62768672693073,Entire home/apt,110,1,48,2017-05-06,8.32,2,227
17402423,1bd Streeterville Apt - Great Amenities & Location,110234014,Matt,,Near North Side,41.893424743590735,-87.61880965157206,Entire home/apt,106,7,1,2017-03-26,0.65,1,28
16353834,Luxury With Amazing Views In A Modern Building,63436227,Antonina,,Near North Side,41.89087145007316,-87.62261635367392,Entire home/apt,199,6,2,2017-02-18,0.52,6,316
9882149,Fantastic River North Location 2b-6,46633642,Justin,,Near North Side,41.89189194027085,-87.62804370243568,Entire home/apt,559,3,5,2016-05-17,0.30,22,86
13049456,RIVER NORTH 1 BEDROOM MODERN POOL,3965428,Paul,,Near North Side,41.89410971328445,-87.63128821571796,Entire home/apt,140,60,2,2016-09-01,0.20,45,364
4737080,GOLD COAST STUDIO IN 1885 VICTORIAN,24455650,Cynthia And Charlie,,Near North Side,41.903753280607425,-87.62582898287503,Entire home/apt,120,2,118,2017-05-01,4.12,1,255
6784999,Ultra modern apt next to Mag Mile,9835513,Adam,,Near North Side,41.893832230922655,-87.62134042646615,Entire home/apt,199,1,22,2016-11-13,0.97,2,221
15665076,River North Contemporary Studio,101147974,Aisha,,Near North Side,41.897202424103696,-87.62983014932941,Entire home/apt,175,1,4,2017-04-05,0.65,1,79
16811881,"All New Gold Coast,Old Town Studio",23612069,Memo,,Near North Side,41.90366111986167,-87.63441906683028,Entire home/apt,115,1,2,2017-04-16,1.87,4,144
15567099,Gold Coast Experience No.1 by CHICAGOAN,47172572,Chris,,Near North Side,41.904337310779475,-87.62845100506513,Entire home/apt,57,1,25,2017-05-07,3.75,8,77
15157079,River North Penthouse Dramatic Views 3 King Beds,9928881,Kelsey And Sean,,Near North Side,41.8883853547688,-87.63391049995381,Entire home/apt,499,1,15,2017-04-17,2.32,2,331
15222577,SKY HOME ALL GLASS IMPRESSIVE VIEWS POOL +SOFA BED,67653393,Tomasz,,Near North Side,41.897667083612596,-87.63304118431289,Entire home/apt,113,30,0,,,7,365
984850,3 Bedroom Downtown Chicago Penthouse!,5402236,-Michael,,Near North Side,41.9046518334927,-87.63590813558957,Entire home/apt,499,3,75,2017-04-23,1.49,4,295
18122494,Luxury Apartment in Chicago's Gold Coast,13791374,Lindsay,,Near North Side,41.89762259374586,-87.63129230480531,Entire home/apt,110,3,1,2017-05-07,1,1,4
10831483,River North Modern 2br/2ba Corner,33127842,Kari,,Near North Side,41.89527535570394,-87.63204503752524,Entire home/apt,206,20,0,,,38,341
14469126,MAJESTIC 4BEDS VILLA(by beach)!,88600416,Luna,,Near North Side,41.90514898397387,-87.63171560517797,Entire home/apt,299,1,23,2017-04-23,4.96,3,66
10487791,2b/2b Super Lux Huge Corner Loft in the Sky,36459240,Jim,,Near North Side,41.89403674618311,-87.61959285124291,Entire home/apt,249,2,44,2017-05-09,3.13,2,283
15357515,Private Bedroom in the heart of Gold Coast,30256914,Alison,,Near North Side,41.90428985345639,-87.63123275288169,Private room,60,1,9,2017-05-05,1.29,1,140
13895074,Modern Apartment in Beautiful Residential Tower,1288606,Dan And Noah,,Near North Side,41.889241376298145,-87.6246587710872,Entire home/apt,200,1,42,2017-04-26,4.20,8,21
12307449,4B DowntownChicago Loft w/  Skyline View Roof Deck,44183153,Alex And Brittany,,Near North Side,41.90895675230525,-87.64000780662741,Entire home/apt,299,1,42,2017-04-13,3.28,2,336
17909111,Gold Coast Designer Apartment off Michigan Ave.!,2134951,Victoria,,Near North Side,41.89648539713681,-87.62636164713044,Entire home/apt,219,3,3,2017-05-09,3,1,340
16401681,"Lavish 1 BR Apt wirh Rooftop Pool in Chicago, IL",30283594,Kara,,Near North Side,41.88932799170047,-87.63290021113585,Entire home/apt,129,29,1,2017-02-17,0.36,2,365
12883463,Downtown Spacious Studio In A Luxurious Tower,39202098,Ahmed,,Near North Side,41.89386055559482,-87.61780602965268,Entire home/apt,118,3,2,2016-07-12,0.19,1,59
10011642,BRAND NEW HIGH-RISE LUXURY 1 BD,4384965,Tom,,Near North Side,41.895872212859366,-87.63284457249145,Entire home/apt,166,30,2,2016-03-10,0.12,15,365
12272478,Mag Mile large room in vintage apt,5214172,Teo,,Near North Side,41.89984429284597,-87.62465988402367,Private room,75,1,39,2017-04-30,2.97,2,105
16040801,Modern downtown spacious studio w/ stunning view!,68896779,Emely,,Near North Side,41.89291503839742,-87.61747989115436,Entire home/apt,150,2,8,2017-04-23,1.40,1,0
4164410,"PRIVATE, SUNNY,  1BED/1BATH",8975855,Donatella,,Near North Side,41.90787364066902,-87.63454004749678,Private room,59,3,3,2016-11-06,0.16,1,229
11256603,HIGH FLR EPIC VIEWS 2 BEDROOM POOL + SPA +GYM FREE,4384965,Tom,,Near North Side,41.89362864847875,-87.61688828659301,Entire home/apt,99,30,1,2016-03-19,0.07,15,365
4244248,PENTHOUSE Navy Pier LOCATION 2 BEDROOM 4 beds POOL,3965428,Paul,,Near North Side,41.89326796597715,-87.61557022809241,Entire home/apt,200,25,7,2017-01-08,0.23,45,346
11256503,NORTHWESTERN HOSPITAL 3 BED CLEAN,55199486,EHousingChicago,,Near North Side,41.894659432773146,-87.61585655363945,Entire home/apt,136,20,1,2016-05-16,0.08,9,365
16352458,"Luxury Full Apt, Grt location! Families & Groups!",24677422,Rabia,,Near North Side,41.89375041383671,-87.61554889755512,Entire home/apt,195,1,9,2017-05-08,2.09,1,131
10634388,GLASS HOUSE Beautiful Modern Home,3965428,Paul,,Near North Side,41.89765947581997,-87.63289934767782,Entire home/apt,168,30,2,2017-03-12,0.39,45,335
18061514,Gold Coast Lake Front Apartment,124330531,Kim,,Near North Side,41.908800522052815,-87.62715560170092,Entire home/apt,175,2,4,2017-05-07,4,1,11
15647856,Great Gold Coast Apt w/ Parking!,53431930,Ben,,Near North Side,41.89689239822307,-87.6279982113744,Entire home/apt,300,2,1,2016-11-06,0.16,1,54
1557103,Stunning View Excellent Location Modern Apt,8089901,Ada&Sam,,Near North Side,41.8908871348017,-87.62037032180505,Entire home/apt,170,5,92,2017-04-30,2.06,1,284
14942835,Luxurious Modern 2BR Center Downtown Chicago (502),89737716,Oleg,,Near North Side,41.894925865629986,-87.62983179878862,Entire home/apt,199,2,51,2017-05-07,6.74,11,310
14109962,River north studio 1,48209432,Naf,,Near North Side,41.901194848128284,-87.6326723839209,Entire home/apt,120,1,49,2017-05-06,5.38,6,292
12697925,HIGH-FLR GLASS HAUS CHICAGO LUX,33127842,Kari,,Near North Side,41.8955294614415,-87.63141140969239,Entire home/apt,199,21,2,2017-02-27,0.22,38,343
17007439,Gold Coast Apartment (1BR/1Bath),92998488,Dewitt,,Near North Side,41.89916892181629,-87.62106431133118,Entire home/apt,94,3,4,2017-03-19,1.36,3,147
11256649,HIGHFLOOR DOWNTOWN 2 BEDROOM NAVY PIER. GYM & POOL,49626033,Roma,,Near North Side,41.892996203472755,-87.61566152572267,Entire home/apt,150,30,0,,,13,356
13257438,Charming Walk-up in Heart of Gold Coast,31275534,Natalie,,Near North Side,41.902585092772235,-87.63074895853137,Private room,90,1,13,2017-04-23,1.81,2,327
17514778,GLASS HAUS LUX 1BR + Large Terrace!,63313003,K,,Near North Side,41.897955079529986,-87.63163617810433,Entire home/apt,121,13,0,,,8,325
8503562,MODERN GLASS sky home + balcony!,33127842,Kari,,Near North Side,41.899473823683984,-87.63202369066744,Entire home/apt,141,21,3,2016-08-31,0.16,38,352
12452076,LOCATION + VIEWS MAG MILE 2 BEDROOM,49626033,Roma,,Near North Side,41.893690552280525,-87.61548515859664,Entire home/apt,195,30,1,2016-06-02,0.09,13,365
6447131,River North's Finest  -  Sleeps 6,5640784,Dean,,Near North Side,41.89332153509405,-87.63270219964595,Entire home/apt,279,2,93,2017-05-07,3.95,2,313
18421212,Stunning Designer Loft (Downtown),88600416,Luna,,Near North Side,41.90375425114863,-87.6322333110552,Entire home/apt,399,3,0,,,3,58
15631990,Two Bedrooms in Cozy Old Town,85679624,Giedrė,,Near North Side,41.90780938252683,-87.63327699585989,Private room,70,1,26,2017-05-02,4.19,1,8
13165391,"The Spartan - Old Town, Chicago",1455833,Kirill,,Near North Side,41.905922729313076,-87.63063815098722,Entire home/apt,99,2,39,2017-05-01,3.57,1,14
3358803,Magnificent Mile Haven,16392246,Julia,,Near North Side,41.89194192515278,-87.62203352470512,Entire home/apt,205,1,6,2016-07-30,0.46,1,0
12468422,Glamorous Gold Coast 2 BR,20465635,Virginia,,Near North Side,41.90481640840402,-87.63034197684642,Entire home/apt,80,1,40,2017-04-30,3.26,2,83
5945206,Penthouse Unit In Lakeshore East!,4982817,Andrew,,Loop,41.88800109665846,-87.61570626153528,Entire home/apt,365,7,1,2015-06-17,0.04,11,354
10065216,360 View Downtown Luxury Apartment,51649454,Hami,,Loop,41.885394451231086,-87.61634585667727,Entire home/apt,197,3,8,2017-04-09,0.49,1,23
6383124,LAKESHORE EAST LUX CONDO! VIEWS!,33127842,Kari,,Loop,41.88781567957388,-87.61635587190133,Entire home/apt,155,7,2,2015-08-02,0.09,38,339
9229610,1Br+ Unparalleled Views in the loop,416401,Siddharth,,Loop,41.88642675333461,-87.61633739863983,Entire home/apt,165,14,2,2016-02-28,0.11,6,350
4950123,Warm Artsy Comfort-DowntownLoop-Printers Row,10829989,Claire,,Loop,41.87384517476555,-87.63013342873235,Private room,95,2,133,2017-05-05,4.90,1,263
6383040,PENTHOUSE w MILLION DOLLAR VIEWS!,33127842,Kari,,Loop,41.88585562149862,-87.61658026725758,Entire home/apt,289,7,2,2015-10-01,0.10,38,348
257601,MIDDLE Of Downtown HIGH RISE - $40 OFF COUPON,1291732,Sue & Joe,,Loop,41.87792373289407,-87.62513550733743,Private room,33,3,291,2017-05-08,4.35,5,24
13577375,(04B) Downtown convenience with suburban price,72325383,The Flats,,Loop,41.869913351148384,-87.62626592452771,Private room,55,3,2,2016-07-25,0.20,13,37
18042091,Riverwalk One Bedroom - Heart of City,46401012,Jen,,Loop,41.88853846424591,-87.62229908102367,Entire home/apt,115,3,0,,,1,5
17591012,Luxurious & Spacious Condo in South Loop w/ views,86803156,Tareh,,Loop,41.86850099017914,-87.62988647673188,Entire home/apt,196,1,8,2017-05-07,5.33,3,233
13712451,Gorgeous Studio in the heart of the Loop,80082470,Luis,,Loop,41.88251233493452,-87.62534983838248,Entire home/apt,120,1,48,2017-04-02,4.59,1,2
14200918,Efficiency next to The Bean for two,77143747,Alvin,,Loop,41.88260851238812,-87.62621867614448,Entire home/apt,45,1,45,2017-05-06,4.96,11,25
12186204,Super Convenient Downtown Chicago Room,20135728,M,,Loop,41.884005562579475,-87.6262599707132,Private room,120,1,40,2017-04-06,3.46,2,1
681402,Cozy Apt - Perfect Chicago Getaway!,2423679,James,,Loop,41.87050175045508,-87.62912526083639,Entire home/apt,160,2,19,2017-05-07,0.93,1,98
17996529,LUXURY STAY IN MILLENIUM PARK WITH HUGE BALCONY,99375151,Marina,,Loop,41.887351438981185,-87.61947472055161,Entire home/apt,89,1,3,2017-04-23,3,7,56
14200669,Stay across the street from The Bean! (st2),77143747,Alvin,,Loop,41.88204030373205,-87.6261410609006,Entire home/apt,47,1,42,2017-05-05,5.10,11,145
18550572,Luxury Studio with Amazing VIEWS,107538085,Mia,,Loop,41.87238857965249,-87.62613367829779,Entire home/apt,199,3,0,,,2,12
18010859,Luxury High Rise in the heart of Downtown Chicago,123823356,Kristina,,Loop,41.883521730943265,-87.62635507802743,Entire home/apt,130,2,0,,,1,11
18547194,2 BEDROOM 2 BATH APARTMENT NEXT TO MILLENNIUM PARK,1291732,Sue & Joe,,Loop,41.880951172975934,-87.62277578866461,Entire home/apt,149,2,0,,,5,108
15177154,"Elegant LOOP Downtown w/ GYM, SKYPARK, HOT TUB",83166040,HomeTree,,Loop,41.88489230466209,-87.62542553707972,Entire home/apt,97,1,27,2017-05-02,3.57,7,140
17414709,Millennium Park Apartment Sleeps 6 (VB),56742662,Leia,,Loop,41.88384927317183,-87.62591336238754,Entire home/apt,99,1,12,2017-05-07,5.29,6,324
11777292,Beautiful studio in the Loop!,62703398,Shani,,Loop,41.8847226372167,-87.62725630985813,Entire home/apt,88,2,3,2017-03-14,0.22,1,1
17858281,Loop Loft of State St!,68134999,Toni,,Loop,41.88346604931212,-87.62718107628169,Entire home/apt,225,2,0,,,1,3
17414965,Millennium Park Apartment Sleeps 10 (Qk),56742662,Leia,,Loop,41.88192518575139,-87.62616220962731,Entire home/apt,189,1,11,2017-05-07,4.71,6,345
